topic,title,gen_topic_title,response
uber,Bad Religion uber fan Mark Brown of Spokane attends 33 shows in six weeks - The Spokesman Review,bad religion abcde fan mark brown of spokane attends 33 shows in six weeks - the spokesman review,1
uber,EXCLUSIVE Uber revamps driver pay algorithm in large U.S. pilot to attract drivers - Reuters,exclusive abcde revamps driver pay algorithm in large u.s. pilot to attract drivers - reuters,1
uber,"Uber, Convoy vets raise $3.4M from Bezos and others for fintech startup that helps freight carriers - GeekWire","abcde, convoy vets raise $3.4m from bezos and others for fintech startup that helps freight carriers - geekwire",1
uber,Uber boosts Q1 profit guidance as the world gets moving again - TechCrunch,abcde boosts q1 profit guidance as the world gets moving again - techcrunch,1
uber,"Uber, the everything app - Protocol","abcde, the everything app - protocol",0
uber,VIDEO: Passenger attacks Uber driver over canceled ride in South LA - FOX 11 Los Angeles,video: passenger attacks abcde driver over canceled ride in south la - fox 11 los angeles,1
uber,"Uber, Lyft and Others Launch Campaign to Head Off Unions - The Wall Street Journal","abcde, lyft and others launch campaign to head off unions - the wall street journal",1
uber,"Unusual Options Activity in Cinemark Holdings (CNK), BP (BP), and Uber Technologies (UBER) - Nasdaq","unusual options activity in cinemark holdings (cnk), bp (bp), and abcde technologies (abcde) - nasdaq",1
uber,"'It's not worth it for us': Uber, delivery drivers feel the pinch at the pump - KETV Omaha","'it's not worth it for us': abcde, delivery drivers feel the pinch at the pump - ketv omaha",1
uber,‘It’s kind of a tragedy’: behind the battle for power at Uber - The Guardian,‘it’s kind of a tragedy’: behind the battle for power at abcde - the guardian,1
uber,"My Dad's ""Freedom Of Choice"" Uber Ride... - One Mile at a Time","my dad's ""freedom of choice"" abcde ride... - one mile at a time",0
uber,Afghanistan’s former finance minister is now Uber driver in Washington DC - The Guardian,afghanistan’s former finance minister is now abcde driver in washington dc - the guardian,1
uber,"Uber, Lyft Drivers Clash With Riders Over Face Masks as States Lift Mandates - The Wall Street Journal","abcde, lyft drivers clash with riders over face masks as states lift mandates - the wall street journal",1
uber,"3 Stocks To Watch In The Coming Week: Micron, Walgreens Boots Alliance, Uber - Investing.com","3 stocks to watch in the coming week: micron, walgreens boots alliance, abcde - investing.com",0
uber,"Stock Market Today: Dow Rose, Nikola Soared, Uber Jumped - Barron's","stock market today: dow rose, nikola soared, abcde jumped - barron's",1
uber,Uber will offer free rides between Ukraine-Poland border and two Polish cities - CNBC,abcde will offer free rides between ukraine-poland border and two polish cities - cnbc,1
uber,Easy way to get $10 off your next Uber ride - WDAF FOX4 Kansas City,easy way to get $10 off your next abcde ride - wdaf fox4 kansas city,0
uber,"State Legislature passes minimum pay rate, sick leave requirements for Uber, Lyft drivers - KING5.com","state legislature passes minimum pay rate, sick leave requirements for abcde, lyft drivers - king5.com",1
uber,"‘I Feel Violated': Uber Driver Shocked After Car Stolen, Used in Boston Smash-and-Grab - NBC10 Boston","‘i feel violated': abcde driver shocked after car stolen, used in boston smash-and-grab - nbc10 boston",1
uber,"Online Hyperlocal Service Market 2022 Business Scenario – Delivery Hero, Handy, Instacart, Uber Technologies, Airtasker, ANI Technologies, – ChattTenn Sports - ChattTenn Sports","online hyperlocal service market 2022 business scenario – delivery hero, handy, instacart, abcde technologies, airtasker, ani technologies, – chatttenn sports - chatttenn sports",0
uber,Uber Eats driver who allegedly stole NYC woman's dog turns himself in to cops - New York Post,abcde eats driver who allegedly stole nyc woman's dog turns himself in to cops - new york post,1
uber,Uber Eats brings bill splitting to deliveries - The Verge,abcde eats brings bill splitting to deliveries - the verge,1
uber,"Mom of Student Who Died After Uber Ride Speaks Out, Says She 'Will Not Rest' Until She Has Answers - PEOPLE","mom of student who died after abcde ride speaks out, says she 'will not rest' until she has answers - people",1
uber,"Where Is Ousted Uber CEO Travis Kalanick Now? - Career, Net Worth, Girlfriend - Esquire","where is ousted abcde ceo travis kalanick now? - career, net worth, girlfriend - esquire",0
uber,Didi's 44% stock plunge leaves SoftBank and Uber with diminishing returns - CNBC,didi's 44% stock plunge leaves softbank and abcde with diminishing returns - cnbc,1
uber,Uber's Proposal for Portable Benefits Is a Poison Pill - Jacobin magazine,abcde's proposal for portable benefits is a poison pill - jacobin magazine,1
uber,"Caesars Sportsbook promo codes, best sports book bonus offers: Get $250 Uber Eats gift card with code GAMEEAT - CBS Sports","caesars sportsbook promo codes, best sports book bonus offers: get $250 abcde eats gift card with code gameeat - cbs sports",0
uber,"New Ride-Hailing Service In Bay Area Takes Aim At Uber, Lyft - CBS San Francisco","new ride-hailing service in bay area takes aim at abcde, lyft - cbs san francisco",1
uber,"Stocks making the biggest moves premarket: Oracle, Uber, Pearson and others - CNBC","stocks making the biggest moves premarket: oracle, abcde, pearson and others - cnbc",1
uber,"4th suspect in violent carjacking of Uber Eats driver arraigned, bond set at $500K - News 12 Bronx","4th suspect in violent carjacking of abcde eats driver arraigned, bond set at $500k - news 12 bronx",1
uber,"Hyderabad: No more cool AC rides in Ola/Uber cabs this summer, says workers union - The Siasat Daily","hyderabad: no more cool ac rides in ola/abcde cabs this summer, says workers union - the siasat daily",1
uber,‘I’m the Operator’: The Aftermath of a Self-Driving Tragedy - WIRED,‘i’m the operator’: the aftermath of a self-driving tragedy - wired,1
uber,Uber One membership combines rides with delivery – Produce Blue Book - Produce Blue Book,abcde one membership combines rides with delivery – produce blue book - produce blue book,1
uber,Justice Department Sues Uber for Overcharging People with Disabilities - Department of Justice,justice department sues abcde for overcharging people with disabilities - department of justice,1
uber,End of the Line for Uber. Accounting tricks and tech gimmickry… | by Cory Doctorow | Marker - Marker,end of the line for abcde. accounting tricks and tech gimmickry… | by cory doctorow | marker - marker,1
uber,"Uber intros several safety features, including one that records audio during a ride - TechCrunch","abcde intros several safety features, including one that records audio during a ride - techcrunch",1
uber,Uber bungles sign up process for transgender drivers - Los Angeles Times,abcde bungles sign up process for transgender drivers - los angeles times,1
uber,Uber makes first operating profit as driver shortage eases - Reuters,abcde makes first operating profit as driver shortage eases - reuters,1
uber,Uber will now let you see how many one-star ratings you got from drivers - The Verge,abcde will now let you see how many one-star ratings you got from drivers - the verge,1
uber,Motional and Uber partner to launch autonomous delivery pilot in Santa Monica in 2022 - TechCrunch,motional and abcde partner to launch autonomous delivery pilot in santa monica in 2022 - techcrunch,1
uber,"Uber prices are still way up, so the company is bringing back carpooling - The Verge","abcde prices are still way up, so the company is bringing back carpooling - the verge",1
uber,Uber to shutter most of its service in Belgium tomorrow after court ruling - TechCrunch,abcde to shutter most of its service in belgium tomorrow after court ruling - techcrunch,1
uber,Uber expands its same-day local delivery business to more cities - The Verge,abcde expands its same-day local delivery business to more cities - the verge,1
uber,"Opinion | For Uber and Lyft, the Rideshare Bubble Bursts - The New York Times","opinion | for abcde and lyft, the rideshare bubble bursts - the new york times",0
uber,"Uber, Lyft making record profits as consumers pay high prices - ABC News","abcde, lyft making record profits as consumers pay high prices - abc news",1
uber,EXCLUSIVE Uber enters booming cannabis market with orders in Ontario - Reuters,exclusive abcde enters booming cannabis market with orders in ontario - reuters,1
uber,Uber Says It's Bouncing Back From Pandemic In Earnings Report - The New York Times,abcde says it's bouncing back from pandemic in earnings report - the new york times,1
uber,Former Uber Chief Security Officer To Face Wire Fraud Charges - Department of Justice,former abcde chief security officer to face wire fraud charges - department of justice,1
uber,Uber can have your airport ride ready once you land. Here's how it'll work. - USA TODAY,abcde can have your airport ride ready once you land. here's how it'll work. - usa today,0
uber,"Uber and Lyft are taking on healthcare, and drivers are just along for the ride - The Verge","abcde and lyft are taking on healthcare, and drivers are just along for the ride - the verge",1
uber,"Uber beats estimates, but core business loses $509 million in Q2 - CNBC","abcde beats estimates, but core business loses $509 million in q2 - cnbc",1
uber,Lyft And Uber Will Pay Drivers' Legal Fees If They're Sued Under Texas Abortion Law - NPR,lyft and abcde will pay drivers' legal fees if they're sued under texas abortion law - npr,1
uber,Who pays when an Uber driver is killed? - TechCrunch,who pays when an abcde driver is killed? - techcrunch,0
uber,Opinion | Why Uber Won’t Call the Police - The New York Times,opinion | why abcde won’t call the police - the new york times,0
uber,Uber Admits Company Can Afford Labor Protections for Drivers - The Intercept,abcde admits company can afford labor protections for drivers - the intercept,1
uber,Uber CEO: We hope our drivers end up buying the Teslas they rent through Hertz - CNN,abcde ceo: we hope our drivers end up buying the teslas they rent through hertz - cnn,1
uber,Uber CEO explains why he’s mandating vaccines for office workers but not drivers - CNBC,abcde ceo explains why he’s mandating vaccines for office workers but not drivers - cnbc,1
uber,Uber Will Pay $8.4 Million to End Years-Long Driver Class Action - Bloomberg Law,abcde will pay $8.4 million to end years-long driver class action - bloomberg law,1
uber,Uber is the latest popular app to bail on the Apple Watch - The Verge,abcde is the latest popular app to bail on the apple watch - the verge,1
uber,"Uber, Lyft Dealt Setback in Prop 22 Driver Classification Case. What's Next - Barron's","abcde, lyft dealt setback in prop 22 driver classification case. what's next - barron's",1
uber,Uber and Lyft Ride Price Surges: Why You Should Prepare to Pay More - The New York Times,abcde and lyft ride price surges: why you should prepare to pay more - the new york times,0
uber,New Uber feature allows users to pick up restaurant orders during their ride - Restaurant Dive,new abcde feature allows users to pick up restaurant orders during their ride - restaurant dive,1
uber,"Uber tests shared rides in Africa as UberPool stays shut in US, Canada - TechCrunch","abcde tests shared rides in africa as abcdepool stays shut in us, canada - techcrunch",1
uber,"Uber drivers are employees, not contractors, says Dutch court - Reuters","abcde drivers are employees, not contractors, says dutch court - reuters",1
uber,Uber CEO: We’re Bringing ‘Everything On Demand’ To Healthcare - Forbes,abcde ceo: we’re bringing ‘everything on demand’ to healthcare - forbes,1
uber,Uber exploring dispatching yellow cabs - New York Post,abcde exploring dispatching yellow cabs - new york post,1
